"id","addtime","chexing","changshang","minprice","maxprice","tjtime","mxiaoliang","dyxlpm","zcsfe","zcspm","zwxcpm"
"6591","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2024-06","432","381","7.19","5","55"
"6592","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2024-05","1499","239","15.66","3","41"
"6593","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2024-04","1312","243","11.84","3","42"
"6594","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2024-03","2494","172","31.98","1","36"
"6595","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2024-02","4682","78","38.16","1","19"
"6596","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2023-02","1117","236","7.54","3","51"
"6597","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2023-01","453","323","2.87","5","65"
"6598","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-12","265","429","1.64","8","74"
"6599","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-11","1583","257","12.88","3","56"
"6600","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-10","1569","260","7.98","5","59"
"6601","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-09","445","396","1.85","8","75"
"6602","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-08","1796","231","5.7","6","47"
"6603","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-07","861","318","3.02","5","65"
"6604","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-06","1095","294","3.87","6","59"
"6605","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-05","3491","134","13.98","4","38"
"6606","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-04","432","290","5.62","5","59"
"6607","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-03","1169","279","4.1","7","60"
"6608","2024-12-08 15:39:40","荣威i6 MAX新能源","上汽集团","15.28","18.28","2022-02","200","392","0.77","10","74"
"6609","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2024-10","917","313","3.27","8","26"
"6610","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2024-09","1077","294","4.14","7","25"
"6611","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2024-08","1170","267","5.18","7","24"
"6612","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2024-07","1131","267","5.46","7","23"
"6613","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2024-06","1004","278","4.18","8","23"
"6614","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2024-05","1121","263","4.85","8","21"
"6615","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2024-04","1014","269","4.44","7","26"
"6616","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2024-03","947","283","3.79","9","29"
"6617","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2024-02","639","274","4.25","9","24"
"6618","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2024-01","1216","268","4.05","10","25"
"6619","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2023-12","2356","219","7.12","7","15"
"6620","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2023-11","1800","234","5.73","8","14"
"6621","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2023-10","2183","209","7.21","7","13"
"6622","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2023-09","2525","191","8.23","5","13"
"6623","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2023-08","1842","220","5.51","7","15"
"6624","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2023-07","2461","185","8.72","6","12"
"6625","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2023-06","2669","183","7.54","8","13"
"6626","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2023-05","1604","217","5.09","8","17"
"6627","2024-12-08 15:39:43","传祺E9","广汽乘用车","31.98","40.98","2023-04","65","488","0.24","8","17"
"6628","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-12","9","511","0.13","4","22"
"6629","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-11","952","323","32.55","2","12"
"6630","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-10","198","407","2.24","3","13"
"6631","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-09","499","332","5.59","3","11"
"6632","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-08","664","309","15.47","3","11"
"6633","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-07","330","331","15.12","6","13"
"6634","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-06","230","372","0.37","6","12"
"6635","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-05","152","397","0.22","8","13"
"6636","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-04","257","372","1.53","8","13"
"6637","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-03","534","321","0.65","6","11"
"6638","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-02","217","327","0.53","6","9"
"6639","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2021-01","478","327","0.78","6","11"
"6640","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-12","3651","159","3.24","4","4"
"6641","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-11","4490","134","4.69","4","4"
"6642","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-10","2184","217","2.58","5","6"
"6643","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-09","1551","242","2","5","5"
"6644","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-08","716","296","4.09","7","7"
"6645","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-07","266","369","1.87","8","11"
"6646","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-06","3259","146","100","1","1"
"6647","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-05","2191","180","100","1","3"
"6648","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-04","2042","171","100","1","2"
"6649","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-03","1557","162","100","1","2"
"6650","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-02","335","155","100","1","3"
"6651","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2020-01","1417","217","100","1","1"
"6652","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-12","8352","83","100","1","1"
"6653","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-11","9809","67","100","1","1"
"6654","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-10","4636","129","100","1","1"
"6655","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-09","5353","108","8.92","6","1"
"6656","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-08","8698","56","18.22","2","1"
"6657","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-07","6328","70","15.09","3","1"
"6658","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-06","4556","122","12.75","3","2"
"6659","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-05","546","323","1.98","7","5"
"6660","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-04","1488","235","6.81","6","4"
"6661","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-03","961","318","1.91","7","8"
"6662","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-02","1011","238","2.44","6","4"
"6663","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2019-01","8312","81","11.51","5","1"
"6664","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-12","4692","143","5.28","6","4"
"6665","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-11","5155","121","7.72","6","3"
"6666","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-10","3126","190","5.37","5","5"
"6667","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-09","1043","290","1.38","6","9"
"6668","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-08","745","295","1.21","6","8"
"6669","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-07","602","295","1.06","6","7"
"6670","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-06","873","295","1.4","6","6"
"6671","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-05","4310","130","7.12","5","3"
"6672","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-04","3760","151","5.32","5","4"
"6673","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-03","901","300","0.92","5","9"
"6674","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-02","601","288","0.78","6","7"
"6675","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2018-01","80","405","0.08","5","12"
"6676","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2017-12","5545","150","3.95","5","4"
"6677","2024-12-08 15:39:47","宝骏E100","上汽通用五菱","4.98","5.48","2017-11","1915","257","1.49","5","10"
"6678","2024-12-08 15:39:53","海狮07 EV","比亚迪","18.98","23.98","2024-10","6416","109","1.55","14","59"
"6679","2024-12-08 15:39:53","海狮07 EV","比亚迪","18.98","23.98","2024-09","5482","108","1.48","15","57"
"6680","2024-12-08 15:39:53","海狮07 EV","比亚迪","18.98","23.98","2024-08","5388","99","1.48","15","50"
"6681","2024-12-08 15:39:53","海狮07 EV","比亚迪","18.98","23.98","2024-07","5522","94","1.85","14","48"
"6682","2024-12-08 15:39:53","海狮07 EV","比亚迪","18.98","23.98","2024-06","5193","107","1.96","14","51"
"6683","2024-12-08 15:39:53","海狮07 EV","比亚迪","18.98","23.98","2024-05","715","319","0.28","16","164"
"6684","2024-12-08 15:39:54","风神L7新能源","东风乘用车","10.99","15.69","2024-10","4165","148","48.09","1","78"
"6685","2024-12-08 15:39:54","风神L7新能源","东风乘用车","10.99","15.69","2024-09","4016","143","49.26","1","75"
"6686","2024-12-08 15:39:54","风神L7新能源","东风乘用车","10.99","15.69","2024-08","3989","136","41.62","1","70"
"6687","2024-12-08 15:39:54","风神L7新能源","东风乘用车","10.99","15.69","2024-07","3966","125","49.33","1","64"
"6688","2024-12-08 15:39:54","风神L7新能源","东风乘用车","10.99","15.69","2024-06","3816","142","34.95","1","68"
"6689","2024-12-08 15:39:54","风神L7新能源","东风乘用车","10.99","15.69","2024-05","803","307","11.99","3","157"
"6690","2024-12-08 15:39:54","风神L7新能源","东风乘用车","10.99","15.69","2024-02","3453","100","44.87","1","157"
"6691","2024-12-08 15:39:54","风神L7新能源","东风乘用车","10.99","15.69","2024-01","5003","128","39.5","1","157"
"6692","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2024-10","3313","177","29.79","3","92"
"6693","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2024-09","4520","132","41.54","1","68"
"6694","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2024-08","4260","129","42.6","1","67"
"6695","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2024-07","4688","112","58.48","1","56"
"6696","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2024-06","3702","144","46.27","1","70"
"6697","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2024-05","3731","133","82.91","1","64"
"6698","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2024-04","1892","204","81.34","1","101"
"6699","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2024-03","1765","212","81.41","1","101"
"6700","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2024-02","65","463","53.28","1","249"
"6701","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2024-01","503","359","71.65","1","191"
"6702","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2023-12","855","327","10.68","4","173"
"6703","2024-12-08 15:39:58","极狐 阿尔法T5(ARCFOX αT5)","北汽新能源","15.58","19.98","2023-11","163","452","4.23","4","173"
"6704","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2024-10","189","462","0.17","13","61"
"6705","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2024-09","98","502","0.11","13","70"
"6706","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2024-08","104","493","0.15","11","71"
"6707","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2024-07","116","495","0.18","11","70"
"6708","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2024-06","758","311","1.11","10","51"
"6709","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2024-05","379","383","0.56","12","57"
"6710","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2024-04","663","321","1","11","53"
"6711","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2024-03","306","411","0.44","12","61"
"6712","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2024-02","204","390","0.38","12","58"
"6713","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2024-01","743","315","0.62","11","53"
"6714","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2023-11","713","336","0.66","11","52"
"6715","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2023-10","804","324","0.87","12","53"
"6716","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2023-09","826","321","0.93","11","55"
"6717","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2023-08","643","328","0.84","11","57"
"6718","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2022-11","3","528","0","16","85"
"6719","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2022-10","2056","226","1.92","11","50"
"6720","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2022-09","5000","142","6.05","7","34"
"6721","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2022-08","6300","102","6.81","6","22"
"6722","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2022-07","5586","123","6.7","7","27"
"6723","2024-12-08 15:40:02","帝豪L HiP","吉利汽车","8.98","16.88","2022-06","4035","154","4.4","8","38"
"6724","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2024-10","7397","94","100","1","6"
"6725","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2024-09","2522","199","100","1","11"
"6726","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2024-08","425","382","100","1","19"
"6727","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2024-07","1541","229","100","1","15"
"6728","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2024-06","2306","186","100","1","13"
"6729","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2024-05","5021","108","100","1","8"
"6730","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2024-04","5012","99","100","1","7"
"6731","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2024-03","3197","146","100","1","7"
"6732","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2024-02","794","243","100","1","11"
"6733","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2024-01","604","339","100","1","17"
"6734","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2023-12","784","339","100","1","18"
"6735","2024-12-08 15:40:06","智界S7","LUXCEED 智界","22.98","34.98","2023-11","115","481","100","1","24"
"6736","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2024-10","634","363","100","1","195"
"6737","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2024-09","1336","270","100","1","140"
"6738","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2024-08","1608","232","100","1","118"
"6739","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2024-07","1843","209","100","1","108"
"6740","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2024-06","2173","196","100","1","100"
"6741","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2024-05","1705","221","100","1","113"
"6742","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2024-04","2256","186","100","1","88"
"6743","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2024-03","2185","189","100","1","91"
"6744","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2024-02","1915","160","100","1","78"
"6745","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2024-01","5289","121","100","1","59"
"6746","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2023-12","3474","177","100","1","89"
"6747","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2023-11","1556","249","100","1","132"
"6748","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2023-10","925","308","100","1","167"
"6749","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2023-09","607","354","100","1","189"
"6750","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2023-08","390","381","100","1","205"
"6751","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2023-07","514","354","100","1","190"
"6752","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2023-06","352","381","100","1","205"
"6753","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2023-05","376","376","100","1","194"
"6754","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2023-04","483","354","100","1","185"
"6755","2024-12-08 15:40:10","蓝电E5","赛力斯蓝电","9.98","15.39","2023-03","250","417","100","1","219"
"6756","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2024-10","1208","283","4.82","5","146"
"6757","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2024-09","1015","302","4.76","5","156"
"6758","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2024-08","1077","280","5.98","4","144"
"6759","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2024-07","1231","251","7.86","4","131"
"6760","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2024-06","821","302","4.08","3","157"
"6761","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2024-05","378","385","2.03","4","206"
"6762","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2024-04","548","343","3.41","3","176"
"6763","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2024-03","365","393","2.81","4","214"
"6764","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2024-02","411","314","5.47","3","166"
"6765","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2024-01","708","318","5.65","3","169"
"6766","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2023-12","2329","222","17.28","2","114"
"6767","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2023-11","4714","128","35.97","2","61"
"6768","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2023-10","2654","186","20.3","2","93"
"6769","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2023-09","1725","230","14.31","2","118"
"6770","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2023-08","3833","142","31.16","2","69"
"6771","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2023-07","4367","121","36.27","2","58"
"6772","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2023-06","2401","190","22.61","2","94"
"6773","2024-12-08 15:40:13","极氪X","极氪","14.9","22","2023-05","349","383","4.02","3","198"
"6774","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2024-10","69","510","0.06","13","279"
"6775","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2024-09","79","515","0.08","14","283"
"6776","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2024-08","55","521","0.06","14","283"
"6777","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2024-07","100","501","0.12","14","269"
"6778","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2024-06","113","495","0.14","14","267"
"6779","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2024-05","242","419","0.31","13","227"
"6780","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2024-04","110","476","0.15","15","259"
"6781","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2024-03","180","448","0.22","13","240"
"6782","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2024-02","120","426","0.2","13","232"
"6783","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2024-01","376","386","0.34","13","206"
"6784","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-12","459","403","0.33","14","218"
"6785","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-11","393","388","0.36","13","213"
"6786","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-10","244","424","0.23","14","232"
"6787","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-09","640","348","0.58","13","184"
"6788","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-08","273","415","0.26","14","225"
"6789","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-07","279","410","0.29","15","224"
"6790","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-06","461","354","0.49","14","188"
"6791","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-05","437","361","0.48","16","188"
"6792","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-04","439","365","0.46","15","192"
"6793","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-03","587","341","0.72","14","173"
"6794","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-02","423","354","0.59","14","184"
"6795","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2023-01","229","388","0.29","15","206"
"6796","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-12","91","478","0.08","17","258"
"6797","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-11","133","445","0.12","16","235"
"6798","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-10","345","395","0.28","15","206"
"6799","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-09","233","440","0.19","15","234"
"6800","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-08","1384","260","0.77","12","136"
"6801","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-07","608","350","0.48","14","186"
"6802","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-06","1026","301","0.84","13","161"
"6803","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-05","46","462","0.06","15","242"
"6804","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-04","124","393","0.43","13","209"
"6805","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-03","494","354","0.47","15","187"
"6806","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-02","749","300","0.87","14","155"
"6807","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2022-01","734","329","0.59","14","178"
"6808","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-12","111","455","0.08","17","241"
"6809","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-11","1676","253","1.32","13","127"
"6810","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-10","507","353","0.45","18","184"
"6811","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-09","778","300","0.67","16","155"
"6812","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-08","296","365","0.25","18","186"
"6813","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-07","1","478","0","18","243"
"6814","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-06","21","463","0.03","15","246"
"6815","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-05","625","303","0.58","14","162"
"6816","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-04","786","292","0.78","14","156"
"6817","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-03","780","286","0.73","14","103"
"6818","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-02","153","347","0.32","11","176"
"6819","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2021-01","530","316","0.62","11","167"
"6820","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2020-12","2645","206","1.81","12","101"
"6821","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2020-11","1531","259","1.05","12","130"
"6822","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2020-10","969","298","0.71","16","151"
"6823","2024-12-08 15:40:16","途观L新能源","上汽大众","26.11","27.21","2020-09","1112","272","0.71","14","138"
"6824","2024-12-08 15:40:18","阿维塔11","阿维塔科技","27.99","42.99","2024-10","331","418","4.15","3","224"
"6825","2024-12-08 15:40:18","阿维塔11","阿维塔科技","27.99","42.99","2024-09","831","331","27.82","2","171"
"6826","2024-12-08 15:40:18","阿维塔11","阿维塔科技","27.99","42.99","2024-08","601","354","26.62","2","184"
"6827","2024-12-08 15:40:18","阿维塔11","阿维塔科技","27.99","42.99","2024-07","573","355","26.42","2","186"
"6828","2024-12-08 15:40:18","阿维塔11","阿维塔科技","27.99","42.99","2024-06","1018","276","34.2","2","143"
